open_time_utc,open_time_ms,spot_open,spot_high,spot_low,spot_close,index_open,index_high,index_low,index_close,deviation_bp,tier
2026-01-24 03:30:00,1769225400000,89936.26,89936.26,89740.0,89770.02,89930.44608696,89930.44608696,89748.86782609,89771.43275,-0.9880710815413085,REJECT
2026-01-24 04:00:00,1769227200000,89770.03,89831.62,89709.08,89723.13,89771.43275,89830.1215,89715.72782609,89725.395,-0.740987812403171,REJECT
2026-01-24 04:30:00,1769229000000,89723.14,89853.38,89723.13,89829.35,89725.40804348,89849.37413043,89725.40152174,89836.55782609,-0.25316373083561494,REJECT
2026-01-24 05:00:00,1769230800000,89829.36,89849.78,89790.0,89816.12,89836.56869565,89847.735,89792.9876087,89817.83304348,-0.33272182823673724,REJECT
2026-01-24 05:30:00,1769232600000,89816.12,89816.13,89751.21,89775.2,89817.82869565,89817.82869565,89751.32575,89775.02804348,-0.012896745427148915,REJECT
2026-01-24 06:00:00,1769234400000,89775.2,89784.88,89602.22,89649.99,89775.215,89784.15282609,89653.01326087,89655.24478261,-5.665538616331789,REJECT
2026-01-24 06:30:00,1769236200000,89649.99,89677.51,89642.7,89649.32,89655.24043478,89677.84391304,89646.6665,89649.72956522,-0.4424592854224141,REJECT
2026-01-24 07:00:00,1769238000000,89649.33,89657.77,89572.81,89604.88,89649.71934783,89660.17804348,89571.93725,89604.35021739,0.09743565080544414,REJECT
2026-01-24 07:30:00,1769239800000,89604.89,89692.31,89600.0,89620.1,89604.08413043,89686.22782609,89598.42675,89621.28608696,0.17558902059677806,REJECT
2026-01-24 08:00:00,1769241600000,89620.11,89641.44,89583.02,89615.86,89621.31434783,89637.64065217,89582.00195652,89617.617,0.11364375184452769,REJECT
2026-01-24 08:30:00,1769243400000,89615.85,89686.43,89615.85,89660.88,89617.602,89687.786,89617.29717391,89659.715,-0.16148377106173228,REJECT
2026-01-24 09:00:00,1769245200000,89660.88,89660.88,89610.2,89620.68,89659.715,89664.7926087,89611.65225,89620.07475,-0.16206039767596714,REJECT
2026-01-24 09:30:00,1769247000000,89620.69,89620.69,89600.0,89600.0,89620.07475,89620.78475,89595.6373913,89599.8785,0.4869220005598862,REJECT
2026-01-24 10:00:00,1769248800000,89600.01,89654.79,89600.0,89620.42,89599.8935,89660.63065217,89599.8095,89620.5135,0.021261205918055026,REJECT
2026-01-24 10:30:00,1769250600000,89620.43,89632.57,89577.97,89626.8,89620.5135,89632.842,89584.55956522,89626.35825,-0.7355693047972345,REJECT
2026-01-24 11:00:00,1769252400000,89626.79,89654.85,89610.04,89633.87,89626.3565,89654.50826087,89611.74804348,89639.5026087,-0.19060486122546294,REJECT
2026-01-24 11:30:00,1769254200000,89633.87,89676.26,89595.4,89595.4,89639.5026087,89669.00565217,89596.35586957,89596.35586957,-0.10668621069798156,REJECT
2026-01-24 12:00:00,1769256000000,89595.41,89595.41,89541.55,89549.99,89595.91673913,89595.91673913,89543.1235,89553.90543478,-0.17572538666188464,REJECT
2026-01-24 12:30:00,1769257800000,89549.99,89583.4,89486.87,89537.82,89553.90978261,89583.56065217,89489.37173913,89538.01975,-0.2795571229730065,REJECT
2026-01-24 13:00:00,1769259600000,89537.82,89540.44,89527.24,89532.3,89538.034,89540.19075,89530.435,89533.10525,-0.3568618872440421,REJECT
2026-01-24 13:30:00,1769261400000,89532.29,89536.77,89368.21,89368.22,89533.10025,89539.16956522,89386.72782609,89386.72782609,-2.0716527543129803,REJECT
2026-01-24 14:00:00,1769263200000,89368.22,89491.35,89171.75,89472.83,89386.04673913,89484.69021739,89198.17195652,89471.19043478,-2.9621634547494224,REJECT
2026-01-24 14:30:00,1769265000000,89472.84,89512.05,89443.25,89450.03,89471.19043478,89509.90826087,89441.72891304,89450.19086957,0.17006457483370596,REJECT
2026-01-24 15:00:00,1769266800000,89450.03,89492.14,89390.0,89394.43,89450.19086957,89490.30586957,89399.18978261,89403.87065217,-1.0279492053955064,REJECT
2026-01-24 15:30:00,1769268600000,89394.42,89429.75,89263.64,89275.77,89403.87065217,89430.02934783,89267.75217391,89277.43869565,-0.4606561507225493,REJECT
2026-01-24 16:00:00,1769270400000,89275.77,89369.79,89162.08,89260.0,89277.44304348,89356.39217391,89166.67934783,89261.583,-0.5158146365469296,REJECT
2026-01-24 16:30:00,1769272200000,89260.0,89316.37,89183.56,89290.01,89261.5805,89308.11195652,89182.61934783,89287.21152174,0.10547483095590948,REJECT
2026-01-24 17:00:00,1769274000000,89290.01,89414.38,89252.93,89406.69,89287.21369565,89414.09475,89257.49434783,89410.07717391,-0.5113685818036728,REJECT
2026-01-24 17:30:00,1769275800000,89406.69,89406.69,89316.71,89406.5,89410.07717391,89410.12608696,89317.22934783,89402.869,-0.058146433088435145,REJECT
2026-01-24 18:00:00,1769277600000,89406.5,89430.0,89382.05,89426.69,89402.8715,89429.60673913,89383.1123913,89422.065,-0.11885816812329253,REJECT
2026-01-24 18:30:00,1769279400000,89426.7,89461.4,89395.22,89395.23,89422.06934783,89459.35934783,89395.286,89395.29775,-0.0073829396318725315,REJECT
2026-01-24 19:00:00,1769281200000,89395.22,89395.23,89276.58,89296.03,89395.29775,89395.43825,89275.5573913,89295.738,0.11454520474352137,REJECT
2026-01-24 19:30:00,1769283000000,89296.03,89358.0,89292.86,89331.36,89295.738,89355.00478261,89291.40325,89329.66782609,0.16314560495001018,REJECT
2026-01-24 20:00:00,1769284800000,89331.36,89399.99,89331.35,89399.99,89329.66347826,89401.2655,89329.0576087,89401.258,0.25662324907305134,REJECT
2026-01-24 20:30:00,1769286600000,89399.99,89399.99,89380.0,89380.01,89401.253,89401.272,89381.57173913,89381.76086957,-0.17584599368958287,REJECT
2026-01-24 21:00:00,1769288400000,89380.0,89380.01,89270.0,89331.53,89381.76086957,89381.90326087,89275.60913043,89332.55804348,-0.6282937170232206,REJECT
2026-01-24 21:30:00,1769290200000,89331.54,89386.61,89314.82,89386.61,89332.52369565,89386.90978261,89314.74782609,89386.84804348,0.008080850224523317,REJECT
2026-01-24 22:00:00,1769292000000,89386.61,89489.84,89386.6,89401.37,89386.84804348,89481.88934783,89386.84804348,89399.22108696,-0.027749438024082806,REJECT
2026-01-24 22:30:00,1769293800000,89401.37,89430.0,89304.85,89430.0,89399.21673913,89426.32413043,89304.54525,89426.31978261,0.03412480284792352,REJECT
2026-01-24 23:00:00,1769295600000,89429.99,89474.65,89304.0,89389.76,89426.31978261,89474.34717391,89318.24978261,89386.39195652,-1.595394294523489,REJECT
2026-01-24 23:30:00,1769297400000,89389.77,89389.77,89215.59,89225.34,89386.3876087,89386.60456522,89223.55,89232.89891304,-0.8921411443507665,REJECT
2026-01-25 00:00:00,1769299200000,89225.34,89298.26,89183.49,89183.5,89232.33608696,89292.29108696,89184.88875,89185.6775,-0.1568371076754449,REJECT
2026-01-25 00:30:00,1769301000000,89183.5,89315.18,89183.49,89315.18,89185.69325,89312.48575,89185.69125,89312.48575,-0.24681649815616602,REJECT
2026-01-25 01:00:00,1769302800000,89315.18,89319.13,89200.0,89200.0,89312.47075,89318.96978261,89206.07043478,89208.70173913,-0.6804957051043115,REJECT
2026-01-25 01:30:00,1769304600000,89200.0,89200.01,89102.58,89176.31,89208.70608696,89208.70608696,89118.56652174,89178.87717391,-1.793848618075744,REJECT
2026-01-25 02:00:00,1769306400000,89176.31,89268.36,89129.62,89140.08,89178.88217391,89265.40847826,89142.65978261,89145.18608696,-1.462799364727596,REJECT
2026-01-25 02:30:00,1769308200000,89140.08,89198.31,89139.04,89139.04,89145.18978261,89195.64565217,89143.39,89144.19108696,-0.48797785231258217,REJECT
2026-01-25 03:00:00,1769310000000,89139.04,89176.72,88990.0,89035.32,89144.19108696,89178.50275,89012.35978261,89038.82575,-2.511986275233191,REJECT
2026-01-25 03:30:00,1769311800000,89035.32,89035.32,88838.72,88960.35,89038.8115,89038.8115,88845.421,88967.00826087,-0.7542313294905956,REJECT
2026-01-25 04:00:00,1769313600000,88960.36,89026.24,88941.03,88958.39,88967.0126087,89023.72152174,88951.25086957,88963.00826087,-1.1490416908221945,REJECT
2026-01-25 04:30:00,1769315400000,88958.4,89090.13,88958.39,89006.96,88962.98326087,89090.91521739,88962.98326087,89012.01978261,-0.5163114704154204,REJECT
2026-01-25 05:00:00,1769317200000,89006.97,89045.44,88989.99,88990.0,89012.79217391,89047.68130435,88993.23475,88997.77782609,-0.3646063668893973,REJECT
2026-01-25 05:30:00,1769319000000,88990.01,88999.52,88870.45,88990.9,88997.77347826,88997.79086957,88878.945,88993.84975,-0.9557944235283333,REJECT
2026-01-25 06:00:00,1769320800000,88990.89,88990.9,88649.98,88788.8,88993.83725,88993.83725,88664.82673913,88792.0023913,-1.674479010000951,REJECT
2026-01-25 06:30:00,1769322600000,88788.8,88878.78,88695.49,88831.36,88792.0023913,88870.49282609,88698.35782609,88844.59434783,-0.3233234707245014,REJECT
2026-01-25 07:00:00,1769324400000,88831.36,88831.36,88730.95,88785.69,88844.19934783,88844.20434783,88738.3423913,88788.18,-0.8330549231361228,REJECT
2026-01-25 07:30:00,1769326200000,88785.69,88785.7,88635.84,88659.99,88788.18,88788.18717391,88642.37630435,88661.93913043,-0.7373791884313086,REJECT
2026-01-25 08:00:00,1769328000000,88659.99,88760.0,88635.85,88682.54,88661.94347826,88758.02565217,88641.40630435,88687.42869565,-0.626829444799748,REJECT
2026-01-25 08:30:00,1769329800000,88682.54,88682.55,88136.0,88300.01,88687.42934783,88687.4423913,88146.95652174,88309.94608696,-1.2429835552285606,REJECT
2026-01-25 09:00:00,1769331600000,88300.0,88464.46,88238.5,88464.45,88309.94608696,88460.69543478,88251.59847826,88460.21673913,-1.4842199445519455,REJECT
2026-01-25 09:30:00,1769333400000,88464.45,88488.0,88337.63,88398.38,88460.2276087,88490.40782609,88344.84825,88403.00891304,-0.8170538682195083,REJECT
2026-01-25 10:00:00,1769335200000,88398.38,88626.57,88398.37,88625.7,88403.00956522,88622.484,88403.0023913,88622.21975,-0.5240083678947904,REJECT
2026-01-25 10:30:00,1769337000000,88625.69,88671.27,88531.0,88659.51,88622.21475,88670.15717391,88542.12,88660.59956522,-1.2558994521472133,REJECT
2026-01-25 11:00:00,1769338800000,88659.52,88670.15,88571.87,88670.15,88660.45391304,88666.93043478,88578.49717391,88666.93043478,-0.7481696033961871,REJECT
2026-01-25 11:30:00,1769340600000,88670.14,88710.0,88536.11,88570.17,88666.93043478,88706.00043478,88539.90630435,88572.16652174,-0.42876760417587256,REJECT
2026-01-25 12:00:00,1769342400000,88570.17,88764.7,88450.0,88690.0,88572.16,88766.78434783,88455.80369565,88690.94934783,-0.6561124773640792,REJECT
2026-01-25 12:30:00,1769344200000,88690.0,88800.0,88672.72,88791.99,88690.95369565,88799.4423913,88679.02043478,88794.66065217,-0.7104763617271637,REJECT
2026-01-25 13:00:00,1769346000000,88791.98,88847.49,88697.45,88697.45,88794.66065217,88847.91369565,88702.53826087,88702.53826087,-0.5736319354288089,REJECT
2026-01-25 13:30:00,1769347800000,88697.45,88971.89,88650.98,88921.0,88702.5376087,88973.38913043,88663.58543478,88922.37934783,-1.4217149823336772,REJECT
2026-01-25 14:00:00,1769349600000,88920.99,88938.94,88624.99,88719.99,88922.38304348,88937.046,88632.79086957,88716.74543478,-0.8801335818786615,REJECT
2026-01-25 14:30:00,1769351400000,88720.0,88737.4,88624.55,88710.1,88716.74043478,88732.3576087,88633.09434783,88708.9745,-0.9640132608335072,REJECT
2026-01-25 15:00:00,1769353200000,88710.1,88760.35,88617.87,88742.64,88708.967,88751.96717391,88627.74130435,88736.24869565,-1.1137939661698404,REJECT
2026-01-25 15:30:00,1769355000000,88742.63,88742.64,88340.75,88446.5,88736.23565217,88736.23565217,88392.6326087,88450.93586957,-5.86956256068083,REJECT
2026-01-25 16:00:00,1769356800000,88446.51,88448.85,87560.0,88038.12,88450.92934783,88453.78217391,87583.25130435,88065.5823913,-2.6547660658537975,REJECT
2026-01-25 16:30:00,1769358600000,88038.12,88146.75,87751.01,88077.26,88056.53869565,88134.74956522,87770.82695652,88083.10695652,-2.2578067459499973,REJECT
2026-01-25 17:00:00,1769360400000,88077.25,88108.24,87767.18,87888.6,88082.30173913,88106.97847826,87780.88043478,87896.11586957,-1.5607538580331148,REJECT
2026-01-25 17:30:00,1769362200000,87888.59,87998.35,87772.24,87892.17,87896.11586957,87991.92347826,87784.73456522,87882.34608696,-1.4233186762913075,REJECT
2026-01-25 18:00:00,1769364000000,87892.16,87983.29,87407.99,87528.53,87883.19978261,87978.23456522,87458.12934783,87533.09195652,-5.732954523940403,REJECT
2026-01-25 18:30:00,1769365800000,87528.53,87596.06,86827.1,87420.01,87533.08326087,87584.70847826,86926.93869565,87419.56434783,-11.485357375754512,REJECT
2026-01-25 19:00:00,1769367600000,87420.01,87508.15,86428.57,86482.18,87417.73804348,87490.46782609,86454.16717391,86488.78413043,-2.9607796531661013,REJECT
2026-01-25 19:30:00,1769369400000,86482.18,86826.72,86194.85,86495.16,86486.69456522,86816.57043478,86248.03869565,86493.12608696,-6.166945527618095,REJECT
2026-01-25 20:00:00,1769371200000,86495.17,86718.75,86267.12,86490.16,86493.13913043,86689.03434783,86295.27,86488.02521739,-3.262055962048871,REJECT
2026-01-25 20:30:00,1769373000000,86490.17,86654.61,86222.02,86654.61,86488.10347826,86651.66,86252.73478261,86651.66,-3.561021304125944,REJECT
2026-01-25 21:00:00,1769374800000,86654.6,87013.79,86630.83,86972.89,86651.66434783,86995.53282609,86635.99673913,86964.79717391,-0.5963732541292011,REJECT
2026-01-25 21:30:00,1769376600000,86972.9,86979.99,86400.0,86568.5,86964.79717391,86977.19652174,86428.705,86575.38913043,-3.3212345366051554,REJECT
2026-01-25 22:00:00,1769378400000,86568.51,86595.39,86250.0,86319.08,86575.39347826,86596.05130435,86266.12152174,86326.34413043,-1.8688126295252072,REJECT
2026-01-25 22:30:00,1769380200000,86319.08,86694.78,86217.32,86521.39,86325.87673913,86656.85652174,86232.29521739,86523.11413043,-1.7366135682972406,REJECT
2026-01-25 23:00:00,1769382000000,86521.39,86754.57,86074.72,86490.82,86523.14021739,86723.44152174,86105.68347826,86496.07956522,-3.5959854227074484,REJECT
2026-01-25 23:30:00,1769383800000,86490.82,86791.91,86260.0,86670.36,86496.07521739,86786.79956522,86278.53608696,86669.38456522,-2.148400726377231,REJECT
2026-01-26 00:00:00,1769385600000,86670.36,87167.84,86633.93,86843.23,86667.67304348,87144.11152174,86649.295,86861.18326087,-1.7732400477121768,REJECT
2026-01-26 00:30:00,1769387400000,86843.23,86979.99,86509.63,86854.86,86856.91586957,86960.97826087,86521.6673913,86851.93369565,-1.3912574344587814,REJECT
2026-01-26 01:00:00,1769389200000,86854.86,87775.0,86815.37,87649.99,86851.94673913,87739.41456522,86820.28891304,87626.7973913,-0.5665626205109131,REJECT
2026-01-26 01:30:00,1769391000000,87649.99,87809.99,87509.3,87698.73,87628.50826087,87776.58934783,87520.94630435,87696.05782609,-1.3306876629848308,REJECT
2026-01-26 02:00:00,1769392800000,87698.74,87950.0,87435.18,87915.62,87696.06434783,87939.58521739,87447.59043478,87916.10043478,-1.4191854479117527,REJECT
2026-01-26 02:30:00,1769394600000,87915.62,87973.11,87492.66,87563.38,87916.87717391,87956.93217391,87510.16,87560.93413043,-1.999767798390728,REJECT
2026-01-26 03:00:00,1769396400000,87563.39,87691.41,87435.18,87446.17,87560.93413043,87669.60673913,87444.25152174,87446.80847826,-1.0374062996876265,REJECT
2026-01-26 03:30:00,1769398200000,87446.17,87476.0,87062.76,87282.05,87446.80413043,87467.58108696,87096.06391304,87269.6676087,-3.823813791774544,REJECT
2026-01-26 04:00:00,1769400000000,87282.04,87860.0,87244.27,87859.46,87270.5023913,87851.2723913,87255.15043478,87850.40130435,-1.2469676260684626,REJECT
2026-01-26 04:30:00,1769401800000,87859.46,87953.0,87714.53,87737.06,87850.74478261,87950.59347826,87713.47695652,87732.85152174,0.12005492388889039,REJECT
2026-01-26 05:00:00,1769403600000,87737.06,87867.07,87673.12,87865.01,87732.85217391,87854.79413043,87673.95673913,87854.73434783,-0.09543759185937084,REJECT
2026-01-26 05:30:00,1769405400000,87865.0,87956.27,87760.18,87826.01,87854.73869565,87948.51456522,87770.51217391,87827.60543478,-1.1771805420857095,REJECT
2026-01-26 06:00:00,1769407200000,87826.01,87993.31,87764.0,87929.35,87826.45695652,87976.76847826,87761.71543478,87926.16413043,0.2603145584245681,REJECT
2026-01-26 06:30:00,1769409000000,87929.36,88031.73,87850.5,87937.44,87926.16847826,88027.865,87860.8823913,87940.33152174,-1.1816852981005876,REJECT
2026-01-26 07:00:00,1769410800000,87937.45,88074.48,87776.87,87788.2,87940.32717391,88051.19456522,87789.95369565,87800.42456522,-1.4903408760591486,REJECT
2026-01-26 07:30:00,1769412600000,87788.2,88050.0,87701.72,88000.64,87800.42456522,88036.59782609,87710.46565217,88001.31065217,-0.997104747416655,REJECT
2026-01-26 08:00:00,1769414400000,88000.64,88424.45,87846.89,88200.01,88001.31869565,88342.99434783,87854.67565217,88205.11391304,-0.8861966778894725,REJECT
2026-01-26 08:30:00,1769416200000,88200.0,88222.93,87959.25,87975.39,88205.03804348,88220.57282609,87970.22369565,87976.52413043,-1.2474329595846267,REJECT
2026-01-26 09:00:00,1769418000000,87975.39,88000.0,87730.33,87801.85,87976.43891304,87996.91043478,87734.03478261,87799.83652174,-0.4222742769299792,REJECT
2026-01-26 09:30:00,1769419800000,87801.86,87813.62,87600.69,87663.12,87799.83,87812.37782609,87606.39891304,87662.30195652,-0.6516548004287248,REJECT
2026-01-26 10:00:00,1769421600000,87663.12,87934.9,87660.0,87912.74,87662.2976087,87930.30608696,87658.23391304,87915.48108696,0.20147416633475856,REJECT
2026-01-26 10:30:00,1769423400000,87912.73,87950.0,87858.8,87897.55,87915.48108696,87952.06913043,87871.05847826,87897.65,-1.395052986989942,REJECT
2026-01-26 11:00:00,1769425200000,87897.55,87980.0,87794.67,87794.68,87897.67,87980.24152174,87797.42217391,87797.43304348,-0.3134686465566805,REJECT
2026-01-26 11:30:00,1769427000000,87794.67,87879.58,87765.99,87855.0,87797.42869565,87884.20826087,87774.33,87854.33,-0.9501639032727383,REJECT
2026-01-26 12:00:00,1769428800000,87855.01,87971.99,87740.4,87889.11,87854.33,87969.13065217,87754.62347826,87890.23717391,-1.620823803490934,REJECT
2026-01-26 12:30:00,1769430600000,87889.12,87891.0,87735.38,87799.45,87890.23282609,87893.63934783,87742.71195652,87799.51434783,-0.8356200026760074,REJECT
2026-01-26 13:00:00,1769432400000,87799.44,87937.29,87681.4,87893.02,87799.51434783,87933.10673913,87708.4073913,87896.6123913,-3.07922491164625,REJECT
2026-01-26 13:30:00,1769434200000,87893.01,88048.0,87869.86,87960.01,87896.6123913,88042.445,87876.26152174,87964.93,-0.728469967786749,REJECT
2026-01-26 14:00:00,1769436000000,87960.01,88008.01,87632.48,87675.71,87964.92934783,88002.97521739,87647.85,87674.62891304,-1.7536083315228268,REJECT
2026-01-26 14:30:00,1769437800000,87675.7,88508.41,87450.08,88178.1,87674.95347826,88471.97391304,87473.25086957,88183.21826087,-2.648909162475954,REJECT
2026-01-26 15:00:00,1769439600000,88178.09,88860.0,88040.28,88492.82,88181.89869565,88836.16173913,88073.04956522,88483.11804348,-3.7207256228521945,REJECT
2026-01-26 15:30:00,1769441400000,88492.82,88498.5,87325.03,87641.41,88483.105,88483.105,87347.37086957,87645.17717391,-2.5577037233748268,REJECT
2026-01-26 16:00:00,1769443200000,87641.41,87964.6,87206.0,87697.51,87644.10086957,87923.53086957,87229.46021739,87701.25608696,-2.689483269934234,REJECT
2026-01-26 16:30:00,1769445000000,87697.51,87912.06,87406.81,87606.99,87701.20934783,87904.96652174,87417.73152174,87613.79130435,-1.2493485646314362,REJECT
2026-01-26 17:00:00,1769446800000,87607.0,87789.47,87207.0,87400.0,87616.17304348,87786.07326087,87245.66934783,87410.36673913,-4.432236937266243,REJECT
2026-01-26 17:30:00,1769448600000,87400.0,87746.78,87035.51,87700.62,87404.83630435,87741.12826087,87052.3026087,87698.14125,-1.9290252178039147,REJECT
2026-01-26 18:00:00,1769450400000,87700.61,88118.51,87639.26,88082.84,87698.153,88109.36217391,87652.846,88089.52130435,-1.5499781946626268,REJECT
2026-01-26 18:30:00,1769452200000,88082.84,88403.73,87937.38,88403.72,88090.25826087,88398.68282609,87947.02173913,88397.90413043,-1.0963121819618227,REJECT
2026-01-26 19:00:00,1769454000000,88403.73,88537.95,88113.05,88189.53,88397.91065217,88535.90086957,88135.23869565,88188.148,-2.5175736718219266,REJECT
2026-01-26 19:30:00,1769455800000,88189.52,88340.0,87950.0,88013.19,88188.163,88336.00434783,87955.17195652,88012.04304348,-0.5880218757980948,REJECT
2026-01-26 20:00:00,1769457600000,88013.19,88118.0,87816.76,87884.0,88012.04304348,88112.4073913,87824.81108696,87882.97695652,-0.9167212386074208,REJECT
2026-01-26 20:30:00,1769459400000,87884.0,87904.91,87542.05,87629.22,87882.96978261,87901.42065217,87545.16978261,87619.3773913,-0.3563626203184622,REJECT
2026-01-26 21:00:00,1769461200000,87629.23,87939.8,87573.35,87939.8,87623.25913043,87935.49695652,87579.07717391,87935.49695652,-0.6539431671137574,REJECT
2026-01-26 21:30:00,1769463000000,87939.8,88238.29,87875.47,88064.69,87935.6226087,88221.05586957,87886.06586957,88067.10586957,-1.2056370330337796,REJECT
2026-01-26 22:00:00,1769464800000,88064.69,88154.0,88001.75,88091.99,88066.11021739,88159.75456522,88005.48130435,88085.29391304,-0.42398544894073353,REJECT
2026-01-26 22:30:00,1769466600000,88092.0,88270.29,88041.41,88140.01,88085.29391304,88268.73391304,88049.09652174,88139.90978261,-0.8729813301477929,REJECT
2026-01-26 23:00:00,1769468400000,88140.01,88462.79,88021.86,88462.78,88138.55108696,88456.43173913,88045.98326087,88456.27673913,-2.7398479722262614,REJECT
2026-01-26 23:30:00,1769470200000,88462.79,88659.09,88342.6,88347.08,88456.27673913,88653.60652174,88346.85065217,88347.12152174,-0.48113228016899434,REJECT
2026-01-27 00:00:00,1769472000000,88347.08,88457.3,88200.0,88393.8,88346.93804348,88436.42108696,88205.18391304,88398.1123913,-0.5877107002139059,REJECT
2026-01-27 00:30:00,1769473800000,88393.8,88397.46,88245.41,88353.97,88398.1123913,88398.12608696,88247.914,88352.9315,-0.2837460837890049,REJECT
2026-01-27 01:00:00,1769475600000,88353.97,88457.3,88194.82,88438.97,88352.9315,88456.38391304,88201.82326087,88439.91478261,-0.7940040932352677,REJECT
2026-01-27 01:30:00,1769477400000,88438.97,88700.0,88407.92,88550.61,88439.92347826,88703.51086957,88416.67173913,88557.11173913,-0.9898290625354189,REJECT
2026-01-27 02:00:00,1769479200000,88550.61,88790.49,88550.61,88558.54,88557.35304348,88786.12108696,88557.35304348,88563.64043478,-0.7614323653837296,REJECT
2026-01-27 02:30:00,1769481000000,88558.55,88858.96,88558.55,88831.6,88563.64478261,88846.13108696,88563.64478261,88827.1023913,-0.57526794685403,REJECT
2026-01-27 03:00:00,1769482800000,88831.59,88898.0,88582.57,88739.14,88827.1023913,88882.89369565,88590.13086957,88729.23391304,-0.8534663506842843,REJECT
2026-01-27 03:30:00,1769484600000,88739.13,88830.5,88688.0,88788.0,88729.74391304,88824.37826087,88689.07565217,88767.43391304,-0.12128350217688322,REJECT
2026-01-27 04:00:00,1769486400000,88787.99,89010.0,88693.94,88841.61,88775.80782609,88996.7273913,88698.85391304,88835.09934783,-0.5539996091519228,REJECT
2026-01-27 04:30:00,1769488200000,88841.61,88841.62,88511.88,88579.58,88835.10804348,88835.7023913,88520.76521739,88582.26173913,-1.0037438524368447,REJECT
2026-01-27 05:00:00,1769490000000,88579.58,88586.26,88399.99,88495.24,88582.26173913,88586.98282609,88401.47025,88494.25195652,-0.16744631009091293,REJECT
2026-01-27 05:30:00,1769491800000,88495.24,88550.0,88414.8,88456.3,88494.25630435,88543.77673913,88416.69825,88458.362,-0.21469360851122943,REJECT
2026-01-27 06:00:00,1769493600000,88456.31,88522.86,88391.95,88391.99,88458.352,88522.03586957,88398.20847826,88398.70717391,-0.7079870019699452,REJECT
2026-01-27 06:30:00,1769495400000,88392.0,88392.0,88278.03,88332.67,88398.66804348,88398.78478261,88282.40304348,88329.32,-0.495347127993373,REJECT
2026-01-27 07:00:00,1769497200000,88332.68,88527.05,88332.67,88524.71,88329.32,88520.39956522,88329.32,88520.39956522,0.37926251441611214,REJECT
2026-01-27 07:30:00,1769499000000,88524.72,88555.14,88312.6,88320.41,88520.45543478,88554.53673913,88313.62225,88324.93152174,-0.1157522445516257,REJECT
2026-01-27 08:00:00,1769500800000,88320.41,88397.85,88211.97,88234.72,88320.76673913,88390.58304348,88218.83217391,88236.77391304,-0.7778581671180618,REJECT
2026-01-27 08:30:00,1769502600000,88234.72,88308.82,88120.04,88170.82,88236.77391304,88308.35804348,88126.81391304,88179.04978261,-0.7686551617180903,REJECT
2026-01-27 09:00:00,1769504400000,88170.83,88170.83,87976.19,87983.64,88178.36173913,88178.37478261,87986.60652174,87988.27369565,-1.1838758365367852,REJECT
2026-01-27 09:30:00,1769506200000,87983.64,88048.61,87868.0,87886.82,87987.7823913,88049.14086957,87875.21695652,87893.60065217,-0.8212732519996546,REJECT
2026-01-27 10:00:00,1769508000000,87886.82,88055.75,87878.02,87989.2,87893.60065217,88052.87978261,87885.44326087,87988.0205,-0.8446519235227878,REJECT
2026-01-27 10:30:00,1769509800000,87989.21,87989.21,87743.84,87786.53,87988.0355,87988.03625,87764.13434783,87785.2855,-2.3123737254182597,REJECT
2026-01-27 11:00:00,1769511600000,87786.53,87910.6,87743.52,87874.66,87785.27725,87911.16717391,87750.69275,87872.94130435,-0.8174009543637784,REJECT
2026-01-27 11:30:00,1769513400000,87874.65,88093.19,87874.65,87992.74,87873.1723913,88091.26717391,87873.1723913,88006.21956522,0.1681524246577304,REJECT
2026-01-27 12:00:00,1769515200000,87992.74,88165.24,87966.22,88050.02,88003.53608696,88160.812,87970.43826087,88049.94804348,-0.4795089070130931,REJECT
2026-01-27 12:30:00,1769517000000,88050.02,88073.43,87955.98,87986.96,88050.01847826,88060.97847826,87955.34225,87983.632,0.07250838706118756,REJECT
2026-01-27 13:00:00,1769518800000,87986.96,88010.76,87799.2,87824.32,87983.617,88007.933,87804.28934783,87828.15086957,-0.5796240557043308,REJECT
2026-01-27 13:30:00,1769520600000,87824.32,88076.82,87800.0,87982.15,87828.14652174,88064.86173913,87803.42347826,87980.00391304,-0.3899025942699641,REJECT
2026-01-27 14:00:00,1769522400000,87982.15,88474.23,87950.0,88264.54,87979.99956522,88436.81934783,87956.74869565,88259.44,-0.7672743422293404,REJECT
2026-01-27 14:30:00,1769524200000,88264.54,88340.76,87659.23,87745.02,88259.44065217,88328.32521739,87665.94130435,87743.42913043,-0.7655543589846214,REJECT
2026-01-27 15:00:00,1769526000000,87745.02,88189.44,87578.67,87630.1,87744.24847826,88178.52586957,87596.93065217,87633.1223913,-2.0846223759274363,REJECT
2026-01-27 15:30:00,1769527800000,87630.09,88064.43,87616.0,88047.46,87633.1273913,88058.49673913,87623.40521739,88047.85304348,-0.8451186497060448,REJECT
2026-01-27 16:00:00,1769529600000,88047.46,88700.0,88002.57,88372.9,88047.86021739,88678.80956522,88011.63086957,88365.31673913,-1.0295082002764744,REJECT
2026-01-27 16:30:00,1769531400000,88372.89,88819.89,88372.89,88641.44,88371.86891304,88803.685,88371.86891304,88639.53434783,0.11554434375504741,REJECT
2026-01-27 17:00:00,1769533200000,88641.43,88699.45,87602.93,87894.33,88639.80565217,88687.76,87611.18869565,87903.48173913,-0.9426530758183116,REJECT
