minute_utc,minute_ms,anchor_source,anchor_price,prev_spot_close,prev_index_close,prev_gap_bp,spot_open,spot_low,spot_close,index_low,index_close,filled_layers_proxy,capital_proxy_usd,qty_proxy_btc,entry_proxy,deepest_filled_bp,index_low_edge_proxy_bp,index_close_edge_proxy_bp,levels_json
2026-02-05 20:25:00,1770323100000,prev_completed_binance_index_close,64109.0079587,64063.71,64109.0079587,-7.065771276507649,64060.84,63373.0,63509.59,63445.07459565,63556.16351739,4,8000,0.12566776295730336,63659.92209726901,100,-33.74925613178314,-16.29888577627692,"[{""offset_bp"":40,""limit_px"":63852.5719268652,""price_through"":true},{""offset_bp"":60,""limit_px"":63724.3539109478,""price_through"":true},{""offset_bp"":80,""limit_px"":63596.1358950304,""price_through"":true},{""offset_bp"":100,""limit_px"":63467.917879112996,""price_through"":true},{""offset_bp"":120,""limit_px"":63339.6998631956,""price_through"":false}]"
2026-02-05 20:29:00,1770323340000,prev_completed_binance_index_close,64196.0335,64151.44,64196.0335,-6.946457213745649,64151.44,63840.79,63866.59,63920.92617391,63943.6563,1,2000,0.03127969157960603,63939.24936599999,40,-2.865718986644339,0.6892376816614032,"[{""offset_bp"":40,""limit_px"":63939.249366,""price_through"":true},{""offset_bp"":60,""limit_px"":63810.857298999996,""price_through"":false},{""offset_bp"":80,""limit_px"":63682.465231999995,""price_through"":false},{""offset_bp"":100,""limit_px"":63554.073164999994,""price_through"":false},{""offset_bp"":120,""limit_px"":63425.681097999994,""price_through"":false}]"
2026-02-05 20:31:00,1770323460000,prev_completed_binance_index_close,63807.23047826,63719.59,63807.23047826,-13.735195463445704,63719.6,63542.8,63563.59,63592.67071304,63592.67071304,1,2000,0.0314702912736233,63552.00155634695,40,6.399351034915846,6.399351034915846,"[{""offset_bp"":40,""limit_px"":63552.00155634696,""price_through"":true},{""offset_bp"":60,""limit_px"":63424.38709539043,""price_through"":false},{""offset_bp"":80,""limit_px"":63296.77263443392,""price_through"":false},{""offset_bp"":100,""limit_px"":63169.15817347739,""price_through"":false},{""offset_bp"":120,""limit_px"":63041.54371252088,""price_through"":false}]"
2026-02-05 20:36:00,1770323760000,prev_completed_binance_index_close,63746.52191739,63684.48,63746.52191739,-9.732596465481524,63684.47,63147.9,63552.91,63197.95803478,63530.8215087,3,6000,0.09469118335902632,63363.87176882881,80,-26.184279687661018,26.34778071647359,"[{""offset_bp"":40,""limit_px"":63491.53582972044,""price_through"":true},{""offset_bp"":60,""limit_px"":63364.04278588566,""price_through"":true},{""offset_bp"":80,""limit_px"":63236.54974205088,""price_through"":true},{""offset_bp"":100,""limit_px"":63109.056698216096,""price_through"":false},{""offset_bp"":120,""limit_px"":62981.563654381316,""price_through"":false}]"
2026-02-05 20:38:00,1770323880000,prev_completed_binance_index_close,63774.63957609,63702.16,63774.63957609,-11.364952678959428,63702.16,63386.99,63640.0,63477.64369239,63683.26113043,2,4000,0.06303610008372193,63455.70228309439,60,3.4577521808398792,35.86105568895937,"[{""offset_bp"":40,""limit_px"":63519.54101778564,""price_through"":true},{""offset_bp"":60,""limit_px"":63391.99173863346,""price_through"":true},{""offset_bp"":80,""limit_px"":63264.44245948128,""price_through"":false},{""offset_bp"":100,""limit_px"":63136.8931803291,""price_through"":false},{""offset_bp"":120,""limit_px"":63009.343901176915,""price_through"":false}]"
2026-02-05 20:41:00,1770324060000,prev_completed_binance_index_close,64049.30840978,64010.01,64049.30840978,-6.135649354489514,64010.01,63787.71,63813.0,63863.98635217,63879.29013043,1,2000,0.0313513475534646,63793.11117614089,40,11.1101613830078,13.509131738560498,"[{""offset_bp"":40,""limit_px"":63793.11117614088,""price_through"":true},{""offset_bp"":60,""limit_px"":63665.01255932132,""price_through"":false},{""offset_bp"":80,""limit_px"":63536.913942501764,""price_through"":false},{""offset_bp"":100,""limit_px"":63408.815325682204,""price_through"":false},{""offset_bp"":120,""limit_px"":63280.716708862645,""price_through"":false}]"
2026-02-05 20:42:00,1770324120000,prev_completed_binance_index_close,63879.29013043,63813.0,63879.29013043,-10.377405618416935,63814.39,63560.0,63729.23,63583.92086957,63682.85347826,1,2000,0.03143479090663056,63623.77296990828,40,-6.263712206618921,9.285917133470267,"[{""offset_bp"":40,""limit_px"":63623.772969908285,""price_through"":true},{""offset_bp"":60,""limit_px"":63496.014389647426,""price_through"":false},{""offset_bp"":80,""limit_px"":63368.25580938656,""price_through"":false},{""offset_bp"":100,""limit_px"":63240.4972291257,""price_through"":false},{""offset_bp"":120,""limit_px"":63112.73864886484,""price_through"":false}]"
2026-02-05 20:46:00,1770324360000,prev_completed_binance_index_close,63759.15891304,63806.5,63759.15891304,7.424986114474841,63809.83,63486.78,63527.52,63503.20826087,63542.66021739,1,2000,0.03149401847117802,63504.12227738783,40,-0.1439302654782093,6.068572971347219,"[{""offset_bp"":40,""limit_px"":63504.12227738784,""price_through"":true},{""offset_bp"":60,""limit_px"":63376.60395956176,""price_through"":false},{""offset_bp"":80,""limit_px"":63249.085641735684,""price_through"":false},{""offset_bp"":100,""limit_px"":63121.5673239096,""price_through"":false},{""offset_bp"":120,""limit_px"":62994.04900608352,""price_through"":false}]"
2026-02-05 20:52:00,1770324720000,prev_completed_binance_index_close,63146.21934783,63161.05,63146.21934783,2.348620760381781,63160.53,62759.62,62759.62,62785.3276087,62785.3276087,2,4000,0.0636634244241552,62830.42478755383,60,-7.1776020942582175,-7.1776020942582175,"[{""offset_bp"":40,""limit_px"":62893.63447043869,""price_through"":true},{""offset_bp"":60,""limit_px"":62767.34203174302,""price_through"":true},{""offset_bp"":80,""limit_px"":62641.04959304736,""price_through"":false},{""offset_bp"":100,""limit_px"":62514.757154351704,""price_through"":false},{""offset_bp"":120,""limit_px"":62388.464715656046,""price_through"":false}]"
2026-02-05 21:01:00,1770325260000,prev_completed_binance_index_close,64350.92804348,64449.99,64350.92804348,15.394021427797,64449.99,63736.59,63937.28,63790.68934783,63884.71173913,3,6000,0.09380181108345886,63964.64983668154,80,-27.196348185397625,-12.497230541501647,"[{""offset_bp"":40,""limit_px"":64093.52433130608,""price_through"":true},{""offset_bp"":60,""limit_px"":63964.82247521912,""price_through"":true},{""offset_bp"":80,""limit_px"":63836.12061913216,""price_through"":true},{""offset_bp"":100,""limit_px"":63707.4187630452,""price_through"":false},{""offset_bp"":120,""limit_px"":63578.71690695824,""price_through"":false}]"
2026-02-05 21:06:00,1770325560000,prev_completed_binance_index_close,64448.01521739,64415.25,64448.01521739,-5.083976175135341,64415.25,64128.13,64142.27,64147.98521739,64147.98521739,1,2000,0.031157392849737117,64190.22315652044,40,-6.580120313252058,-6.580120313252058,"[{""offset_bp"":40,""limit_px"":64190.22315652044,""price_through"":true},{""offset_bp"":60,""limit_px"":64061.327126085656,""price_through"":false},{""offset_bp"":80,""limit_px"":63932.43109565088,""price_through"":false},{""offset_bp"":100,""limit_px"":63803.5350652161,""price_through"":false},{""offset_bp"":120,""limit_px"":63674.63903478132,""price_through"":false}]"
2026-02-05 21:11:00,1770325860000,prev_completed_binance_index_close,63805.81173913,63805.43,63805.81173913,-0.059828269493023,63805.43,63491.07,63609.7,63576.28934783,63623.655,1,2000,0.03147099102388813,63550.58849217348,40,4.0441569883631345,11.497377059774827,"[{""offset_bp"":40,""limit_px"":63550.588492173476,""price_through"":true},{""offset_bp"":60,""limit_px"":63422.976868695216,""price_through"":false},{""offset_bp"":80,""limit_px"":63295.365245216955,""price_through"":false},{""offset_bp"":100,""limit_px"":63167.753621738695,""price_through"":false},{""offset_bp"":120,""limit_px"":63040.141998260435,""price_through"":false}]"
2026-02-05 21:17:00,1770326220000,prev_completed_binance_index_close,63511.86630435,63516.34,63511.86630435,0.7043873704737358,63511.91,63202.46,63228.34,63212.69,63214.665,1,2000,0.03161664497294931,63257.818839132604,40,-7.134112424483918,-6.821898055376918,"[{""offset_bp"":40,""limit_px"":63257.8188391326,""price_through"":true},{""offset_bp"":60,""limit_px"":63130.795106523896,""price_through"":false},{""offset_bp"":80,""limit_px"":63003.771373915195,""price_through"":false},{""offset_bp"":100,""limit_px"":62876.747641306494,""price_through"":false},{""offset_bp"":120,""limit_px"":62749.7239086978,""price_through"":false}]"
2026-02-05 21:19:00,1770326340000,prev_completed_binance_index_close,63181.5626087,63154.77,63181.5626087,-4.24057392596211,63154.4,62925.57,62960.83,62956.09282609,62974.7426087,1,2000,0.03178193203213929,62928.83635826519,40,4.3313160392211,7.294946655846957,"[{""offset_bp"":40,""limit_px"":62928.836358265195,""price_through"":true},{""offset_bp"":60,""limit_px"":62802.4732330478,""price_through"":false},{""offset_bp"":80,""limit_px"":62676.1101078304,""price_through"":false},{""offset_bp"":100,""limit_px"":62549.746982613,""price_through"":false},{""offset_bp"":120,""limit_px"":62423.383857395595,""price_through"":false}]"
2026-02-05 21:32:00,1770327120000,prev_completed_binance_index_close,64105.2,64110.0,64105.2,0.7487692106100674,64109.99,63828.28,63918.82,63849.63282609,63927.11086957,1,2000,0.03132401316139808,63848.7792,40,0.1336949743913074,12.26831124282457,"[{""offset_bp"":40,""limit_px"":63848.7792,""price_through"":true},{""offset_bp"":60,""limit_px"":63720.568799999994,""price_through"":false},{""offset_bp"":80,""limit_px"":63592.3584,""price_through"":false},{""offset_bp"":100,""limit_px"":63464.147999999994,""price_through"":false},{""offset_bp"":120,""limit_px"":63335.9376,""price_through"":false}]"
2026-02-05 21:34:00,1770327240000,prev_completed_binance_index_close,63772.57891304,63814.53,63772.57891304,6.578232788296834,63815.14,63479.9,63517.44,63504.20326087,63525.6776087,1,2000,0.03148739101882958,63517.48859738783,40,-2.0916029287687543,1.2892530062202923,"[{""offset_bp"":40,""limit_px"":63517.48859738784,""price_through"":true},{""offset_bp"":60,""limit_px"":63389.94343956176,""price_through"":false},{""offset_bp"":80,""limit_px"":63262.39828173568,""price_through"":false},{""offset_bp"":100,""limit_px"":63134.8531239096,""price_through"":false},{""offset_bp"":120,""limit_px"":63007.30796608352,""price_through"":false}]"
2026-02-05 21:43:00,1770327780000,prev_completed_binance_index_close,64088.50347826,64094.23,64088.50347826,0.8935333841808557,64094.24,63761.85,63780.04,63776.56108696,63776.56108696,1,2000,0.03133217378363684,63832.149464346956,40,-8.708523503192511,-8.708523503192511,"[{""offset_bp"":40,""limit_px"":63832.149464346956,""price_through"":true},{""offset_bp"":60,""limit_px"":63703.97245739044,""price_through"":false},{""offset_bp"":80,""limit_px"":63575.795450433914,""price_through"":false},{""offset_bp"":100,""limit_px"":63447.6184434774,""price_through"":false},{""offset_bp"":120,""limit_px"":63319.44143652088,""price_through"":false}]"
2026-02-05 21:52:00,1770328320000,prev_completed_binance_index_close,63451.11413043,63464.95,63451.11413043,2.180555812079099,63464.96,63177.52,63180.03,63186.79521739,63190.65152174,1,2000,0.03164691678047368,63197.30967390829,40,-1.6637506521310907,-1.0535499379082935,"[{""offset_bp"":40,""limit_px"":63197.30967390828,""price_through"":true},{""offset_bp"":60,""limit_px"":63070.407445647426,""price_through"":false},{""offset_bp"":80,""limit_px"":62943.50521738656,""price_through"":false},{""offset_bp"":100,""limit_px"":62816.602989125706,""price_through"":false},{""offset_bp"":120,""limit_px"":62689.70076086484,""price_through"":false}]"
2026-02-05 21:56:00,1770328560000,prev_completed_binance_index_close,63312.24695652,63290.15,63312.24695652,-3.4901551567378952,63290.91,63030.97,63066.92,63038.3873913,63047.22891304,1,2000,0.0317163301737353,63058.997968693926,40,-3.268459388485745,-1.8663562747645024,"[{""offset_bp"":40,""limit_px"":63058.99796869392,""price_through"":true},{""offset_bp"":60,""limit_px"":62932.37347478088,""price_through"":false},{""offset_bp"":80,""limit_px"":62805.748980867844,""price_through"":false},{""offset_bp"":100,""limit_px"":62679.1244869548,""price_through"":false},{""offset_bp"":120,""limit_px"":62552.49999304176,""price_through"":false}]"
2026-02-05 22:08:00,1770329280000,prev_completed_binance_index_close,63083.69043478,63107.61,63083.69043478,3.791719389774073,63107.61,62711.36,63335.02,62769.65413043,63314.75543478,1,2000,0.03183124060552687,62831.35567304089,40,-9.820183242896796,76.93607062285946,"[{""offset_bp"":40,""limit_px"":62831.35567304088,""price_through"":true},{""offset_bp"":60,""limit_px"":62705.18829217132,""price_through"":false},{""offset_bp"":80,""limit_px"":62579.02091130176,""price_through"":false},{""offset_bp"":100,""limit_px"":62452.8535304322,""price_through"":false},{""offset_bp"":120,""limit_px"":62326.68614956264,""price_through"":false}]"
2026-02-05 22:17:00,1770329820000,prev_completed_binance_index_close,63216.50869565,63229.64,63216.50869565,2.077195438492385,63229.64,62780.0,62896.59,62828.33,62848.83195652,2,4000,0.0635926381584298,62900.36261799216,60,-11.45186052894931,-8.192426772659633,"[{""offset_bp"":40,""limit_px"":62963.6426608674,""price_through"":true},{""offset_bp"":60,""limit_px"":62837.209643476104,""price_through"":true},{""offset_bp"":80,""limit_px"":62710.7766260848,""price_through"":false},{""offset_bp"":100,""limit_px"":62584.3436086935,""price_through"":false},{""offset_bp"":120,""limit_px"":62457.9105913022,""price_through"":false}]"
2026-02-05 22:31:00,1770330660000,prev_completed_binance_index_close,64159.4676087,64133.93,64159.4676087,-3.9803336361432518,64133.94,63806.28,63819.91,63853.125,63853.125,1,2000,0.031297518563601176,63902.82973826519,40,-7.778174842768548,-7.778174842768548,"[{""offset_bp"":40,""limit_px"":63902.829738265194,""price_through"":true},{""offset_bp"":60,""limit_px"":63774.51080304779,""price_through"":false},{""offset_bp"":80,""limit_px"":63646.1918678304,""price_through"":false},{""offset_bp"":100,""limit_px"":63517.872932613,""price_through"":false},{""offset_bp"":120,""limit_px"":63389.5539973956,""price_through"":false}]"
2026-02-05 22:33:00,1770330780000,prev_completed_binance_index_close,63970.79456522,64009.52,63970.79456522,6.053611658756175,64009.52,63695.72,63704.76,63715.04630435,63801.53521739,1,2000,0.03138982628184823,63714.91138695911,40,0.02117516731292568,13.595534945469723,"[{""offset_bp"":40,""limit_px"":63714.91138695912,""price_through"":true},{""offset_bp"":60,""limit_px"":63586.96979782868,""price_through"":false},{""offset_bp"":80,""limit_px"":63459.02820869824,""price_through"":false},{""offset_bp"":100,""limit_px"":63331.0866195678,""price_through"":false},{""offset_bp"":120,""limit_px"":63203.14503043736,""price_through"":false}]"
2026-02-05 22:55:00,1770332100000,prev_completed_binance_index_close,64433.17956522,64436.13,64433.17956522,0.45790612847262935,64436.13,64040.89,64140.55,64076.09086957,64113.40065217,2,4000,0.062391838960120016,64110.94891042951,60,-5.437143179430892,0.38242168961089007,"[{""offset_bp"":40,""limit_px"":64175.44684695912,""price_through"":true},{""offset_bp"":60,""limit_px"":64046.58048782868,""price_through"":true},{""offset_bp"":80,""limit_px"":63917.714128698244,""price_through"":false},{""offset_bp"":100,""limit_px"":63788.8477695678,""price_through"":false},{""offset_bp"":120,""limit_px"":63659.98141043736,""price_through"":false}]"
2026-02-05 23:05:00,1770332700000,prev_completed_binance_index_close,64754.96869565,64747.35,64754.96869565,-1.1765422489529165,64747.34,64475.0,64523.66,64515.33173913,64546.73543478,1,2000,0.03100969962555087,64495.9488208674,40,3.0052923659495967,7.874388212143479,"[{""offset_bp"":40,""limit_px"":64495.9488208674,""price_through"":true},{""offset_bp"":60,""limit_px"":64366.4388834761,""price_through"":false},{""offset_bp"":80,""limit_px"":64236.9289460848,""price_through"":false},{""offset_bp"":100,""limit_px"":64107.4190086935,""price_through"":false},{""offset_bp"":120,""limit_px"":63977.9090713022,""price_through"":false}]"
2026-02-05 23:35:00,1770334500000,prev_completed_binance_index_close,63957.0073913,63961.03,63957.0073913,0.6289551159555096,63961.03,63571.42,63625.28,63578.88847826,63620.05195652,2,4000,0.06285635815519024,63637.15807594411,60,-9.156536753979205,-2.6880709229182287,"[{""offset_bp"":40,""limit_px"":63701.1793617348,""price_through"":true},{""offset_bp"":60,""limit_px"":63573.265346952205,""price_through"":true},{""offset_bp"":80,""limit_px"":63445.3513321696,""price_through"":false},{""offset_bp"":100,""limit_px"":63317.437317387004,""price_through"":false},{""offset_bp"":120,""limit_px"":63189.5233026044,""price_through"":false}]"
2026-02-05 23:52:00,1770335520000,prev_completed_binance_index_close,63144.70391304,63131.45,63144.70391304,-2.098974612068094,63131.45,62859.9,62946.3,62880.83652174,62967.66217391,1,2000,0.031800483715616536,62892.12509738784,40,-1.7949108303083605,12.010577859340454,"[{""offset_bp"":40,""limit_px"":62892.12509738784,""price_through"":true},{""offset_bp"":60,""limit_px"":62765.83568956176,""price_through"":false},{""offset_bp"":80,""limit_px"":62639.54628173568,""price_through"":false},{""offset_bp"":100,""limit_px"":62513.2568739096,""price_through"":false},{""offset_bp"":120,""limit_px"":62386.96746608352,""price_through"":false}]"
2026-02-05 23:58:00,1770335880000,prev_completed_binance_index_close,62974.63717391,62981.79,62974.63717391,1.1358264868199797,62981.8,62717.48,62802.36,62731.64282609,62797.90804348,1,2000,0.03188636280616749,62722.738625214355,40,1.4196128980992206,11.984396713733414,"[{""offset_bp"":40,""limit_px"":62722.73862521436,""price_through"":true},{""offset_bp"":60,""limit_px"":62596.78935086654,""price_through"":false},{""offset_bp"":80,""limit_px"":62470.84007651872,""price_through"":false},{""offset_bp"":100,""limit_px"":62344.8908021709,""price_through"":false},{""offset_bp"":120,""limit_px"":62218.94152782308,""price_through"":false}]"
2026-02-06 00:01:00,1770336060000,prev_completed_binance_index_close,63057.6126087,63047.62,63057.6126087,-1.5846791983720188,63047.61,62733.15,62753.15,62739.04347826,62754.76630435,1,2000,0.031844404591952626,62805.3821582652,40,-10.562578830908276,-8.059158654214471,"[{""offset_bp"":40,""limit_px"":62805.3821582652,""price_through"":true},{""offset_bp"":60,""limit_px"":62679.2669330478,""price_through"":false},{""offset_bp"":80,""limit_px"":62553.1517078304,""price_through"":false},{""offset_bp"":100,""limit_px"":62427.036482613,""price_through"":false},{""offset_bp"":120,""limit_px"":62300.9212573956,""price_through"":false}]"
2026-02-06 00:02:00,1770336120000,prev_completed_binance_index_close,62754.76630435,62753.15,62754.76630435,-0.25755881906341926,62753.15,62401.27,62418.79,62429.33130435,62429.33130435,1,2000,0.031998081528587644,62503.74723913261,40,-11.90583574099957,-11.90583574099957,"[{""offset_bp"":40,""limit_px"":62503.7472391326,""price_through"":true},{""offset_bp"":60,""limit_px"":62378.2377065239,""price_through"":false},{""offset_bp"":80,""limit_px"":62252.7281739152,""price_through"":false},{""offset_bp"":100,""limit_px"":62127.2186413065,""price_through"":false},{""offset_bp"":120,""limit_px"":62001.709108697796,""price_through"":false}]"
2026-02-06 00:03:00,1770336180000,prev_completed_binance_index_close,62429.33130435,62418.79,62429.33130435,-1.6885179017234186,62418.79,61967.5,62648.02,62023.0123913,62640.4873913,2,4000,0.06439448379677881,62117.12190478171,60,-15.1503338525516,84.25462585348819,"[{""offset_bp"":40,""limit_px"":62179.6139791326,""price_through"":true},{""offset_bp"":60,""limit_px"":62054.7553165239,""price_through"":true},{""offset_bp"":80,""limit_px"":61929.8966539152,""price_through"":false},{""offset_bp"":100,""limit_px"":61805.037991306504,""price_through"":false},{""offset_bp"":120,""limit_px"":61680.1793286978,""price_through"":false}]"
2026-02-06 00:04:00,1770336240000,prev_completed_binance_index_close,62640.4873913,62648.02,62640.4873913,1.2025143822635975,62648.02,62218.43,62292.8,62251.08891304,62298.83913043,2,4000,0.06417741512784024,62327.22199907978,60,-12.215061669346161,-4.553847859639637,"[{""offset_bp"":40,""limit_px"":62389.9254417348,""price_through"":true},{""offset_bp"":60,""limit_px"":62264.644466952195,""price_through"":true},{""offset_bp"":80,""limit_px"":62139.3634921696,""price_through"":false},{""offset_bp"":100,""limit_px"":62014.082517386996,""price_through"":false},{""offset_bp"":120,""limit_px"":61888.8015426044,""price_through"":false}]"
2026-02-06 00:05:00,1770336300000,prev_completed_binance_index_close,62298.83913043,62292.8,62298.83913043,-0.9693808928534775,62292.2,61788.0,61848.01,61806.03347826,61848.91934783,3,6000,0.09689159027092295,61924.87896238599,80,-19.191879922475508,-12.266413084494054,"[{""offset_bp"":40,""limit_px"":62049.64377390828,""price_through"":true},{""offset_bp"":60,""limit_px"":61925.04609564742,""price_through"":true},{""offset_bp"":80,""limit_px"":61800.448417386564,""price_through"":true},{""offset_bp"":100,""limit_px"":61675.8507391257,""price_through"":false},{""offset_bp"":120,""limit_px"":61551.253060864845,""price_through"":false}]"
2026-02-06 00:08:00,1770336480000,prev_completed_binance_index_close,61947.29826087,61923.68,61947.29826087,-3.8126377635605557,61923.68,61363.51,61377.36,61378.58434783,61383.03913043,3,6000,0.09744143432955252,61575.44828114553,80,-31.97117338337052,-31.24770603975424,"[{""offset_bp"":40,""limit_px"":61699.50906782652,""price_through"":true},{""offset_bp"":60,""limit_px"":61575.614471304776,""price_through"":true},{""offset_bp"":80,""limit_px"":61451.71987478303,""price_through"":true},{""offset_bp"":100,""limit_px"":61327.8252782613,""price_through"":false},{""offset_bp"":120,""limit_px"":61203.930681739555,""price_through"":false}]"
2026-02-06 00:09:00,1770336540000,prev_completed_binance_index_close,61383.03913043,61377.36,61383.03913043,-0.9251953814037872,61377.36,61100.0,61424.11,61113.25021739,61448.36826087,1,2000,0.032713142864224776,61137.506973908276,40,-3.9675737070254957,50.8462484566774,"[{""offset_bp"":40,""limit_px"":61137.506973908276,""price_through"":true},{""offset_bp"":60,""limit_px"":61014.74089564742,""price_through"":false},{""offset_bp"":80,""limit_px"":60891.97481738656,""price_through"":false},{""offset_bp"":100,""limit_px"":60769.2087391257,""price_through"":false},{""offset_bp"":120,""limit_px"":60646.442660864835,""price_through"":false}]"
2026-02-06 00:10:00,1770336600000,prev_completed_binance_index_close,61448.36826087,61424.11,61448.36826087,-3.947746955136333,61424.11,61050.0,61139.99,61066.94673913,61109.68782609,2,4000,0.06542247869064546,61141.06466241161,60,-12.122445641216117,-5.131876014077275,"[{""offset_bp"":40,""limit_px"":61202.57478782652,""price_through"":true},{""offset_bp"":60,""limit_px"":61079.67805130478,""price_through"":true},{""offset_bp"":80,""limit_px"":60956.78131478304,""price_through"":false},{""offset_bp"":100,""limit_px"":60833.8845782613,""price_through"":false},{""offset_bp"":120,""limit_px"":60710.98784173956,""price_through"":false}]"
2026-02-06 00:13:00,1770336780000,prev_completed_binance_index_close,60965.9726087,60957.17,60965.9726087,-1.4438560271157197,60957.18,60530.3,60755.41,60586.67043478,60716.98478261,2,4000,0.06594013662217901,60661.08147332223,60,-12.266685119182164,9.215679630170115,"[{""offset_bp"":40,""limit_px"":60722.108718265205,""price_through"":true},{""offset_bp"":60,""limit_px"":60600.1767730478,""price_through"":true},{""offset_bp"":80,""limit_px"":60478.2448278304,""price_through"":false},{""offset_bp"":100,""limit_px"":60356.312882613,""price_through"":false},{""offset_bp"":120,""limit_px"":60234.3809373956,""price_through"":false}]"
2026-02-06 00:14:00,1770336840000,prev_completed_binance_index_close,60716.98478261,60755.41,60716.98478261,6.3285779963506705,60762.33,60100.0,60255.65,60142.96086957,60321.57086957,4,8000,0.13268833497623284,60291.66016314065,100,-24.663327095039158,4.961002292591665,"[{""offset_bp"":40,""limit_px"":60474.11684347956,""price_through"":true},{""offset_bp"":60,""limit_px"":60352.68287391434,""price_through"":true},{""offset_bp"":80,""limit_px"":60231.24890434912,""price_through"":true},{""offset_bp"":100,""limit_px"":60109.8149347839,""price_through"":true},{""offset_bp"":120,""limit_px"":59988.38096521868,""price_through"":false}]"
2026-02-06 00:15:00,1770336900000,prev_completed_binance_index_close,60321.57086957,60255.65,60321.57086957,-10.928241526159121,60255.65,60060.0,60453.81,60125.73565217,60376.70652174,1,2000,0.03328879038737093,60080.284586091715,40,7.565055057812131,49.33763841007188,"[{""offset_bp"":40,""limit_px"":60080.28458609172,""price_through"":true},{""offset_bp"":60,""limit_px"":59959.64144435258,""price_through"":false},{""offset_bp"":80,""limit_px"":59838.99830261344,""price_through"":false},{""offset_bp"":100,""limit_px"":59718.3551608743,""price_through"":false},{""offset_bp"":120,""limit_px"":59597.712019135164,""price_through"":false}]"
2026-02-06 00:18:00,1770337080000,prev_completed_binance_index_close,60767.63934783,60792.42,60767.63934783,4.077935630864005,60792.42,60359.0,60627.28,60400.05978261,60583.57108696,2,4000,0.06615535186599707,60463.74007808648,60,-10.53198088544316,19.81865639121283,"[{""offset_bp"":40,""limit_px"":60524.56879043868,""price_through"":true},{""offset_bp"":60,""limit_px"":60403.03351174302,""price_through"":true},{""offset_bp"":80,""limit_px"":60281.49823304736,""price_through"":false},{""offset_bp"":100,""limit_px"":60159.9629543517,""price_through"":false},{""offset_bp"":120,""limit_px"":60038.42767565604,""price_through"":false}]"
2026-02-06 00:19:00,1770337140000,prev_completed_binance_index_close,60583.57108696,60627.28,60583.57108696,7.2146478419465865,60627.27,60000.0,60081.74,60062.54826087,60086.68086957,3,6000,0.09963482652277994,60219.90712884108,80,-26.130705853533165,-22.123292051253742,"[{""offset_bp"":40,""limit_px"":60341.23680261216,""price_through"":true},{""offset_bp"":60,""limit_px"":60220.06966043824,""price_through"":true},{""offset_bp"":80,""limit_px"":60098.90251826432,""price_through"":true},{""offset_bp"":100,""limit_px"":59977.7353760904,""price_through"":false},{""offset_bp"":120,""limit_px"":59856.56823391648,""price_through"":false}]"
2026-02-06 00:28:00,1770337680000,prev_completed_binance_index_close,61696.93326087,61716.06,61696.93326087,3.100111807685657,61709.61,61353.89,61439.9,61411.20521739,61475.79521739,1,2000,0.03254670892674027,61450.14552782652,40,-6.3368947464714775,4.174064901418806,"[{""offset_bp"":40,""limit_px"":61450.14552782652,""price_through"":true},{""offset_bp"":60,""limit_px"":61326.75166130478,""price_through"":false},{""offset_bp"":80,""limit_px"":61203.35779478304,""price_through"":false},{""offset_bp"":100,""limit_px"":61079.9639282613,""price_through"":false},{""offset_bp"":120,""limit_px"":60956.570061739556,""price_through"":false}]"
2026-02-06 00:40:00,1770338400000,prev_completed_binance_index_close,63228.07021739,63225.85,63228.07021739,-0.3511442595616199,63225.85,62782.13,62868.52,62823.11456522,62859.68043478,2,4000,0.06358100997389018,62911.86632050383,60,-14.107315594753533,-8.295078301758796,"[{""offset_bp"":40,""limit_px"":62975.15793652044,""price_through"":true},{""offset_bp"":60,""limit_px"":62848.70179608566,""price_through"":true},{""offset_bp"":80,""limit_px"":62722.24565565088,""price_through"":false},{""offset_bp"":100,""limit_px"":62595.7895152161,""price_through"":false},{""offset_bp"":120,""limit_px"":62469.333374781316,""price_through"":false}]"
2026-02-06 00:46:00,1770338760000,prev_completed_binance_index_close,63417.64804348,63430.81,63417.64804348,2.0754406582490503,63430.81,63066.17,63067.11,63088.12043478,63088.12043478,1,2000,0.03166361715491754,63163.97745130608,40,-12.009537648979274,-12.009537648979274,"[{""offset_bp"":40,""limit_px"":63163.977451306084,""price_through"":true},{""offset_bp"":60,""limit_px"":63037.142155219124,""price_through"":false},{""offset_bp"":80,""limit_px"":62910.306859132164,""price_through"":false},{""offset_bp"":100,""limit_px"":62783.471563045205,""price_through"":false},{""offset_bp"":120,""limit_px"":62656.636266958245,""price_through"":false}]"
2026-02-06 00:47:00,1770338820000,prev_completed_binance_index_close,63088.12043478,63067.11,63088.12043478,-3.330331389682639,63067.1,62755.89,62804.09,62777.54695652,62802.80108696,1,2000,0.031829005439937684,62835.76795304087,40,-9.265582074907686,-5.246512799129688,"[{""offset_bp"":40,""limit_px"":62835.76795304088,""price_through"":true},{""offset_bp"":60,""limit_px"":62709.59171217132,""price_through"":false},{""offset_bp"":80,""limit_px"":62583.41547130176,""price_through"":false},{""offset_bp"":100,""limit_px"":62457.2392304322,""price_through"":false},{""offset_bp"":120,""limit_px"":62331.06298956264,""price_through"":false}]"
